id,title,features,living_area,total_area,plot_area,price,pool,sea_view,garage,location,type,area,price_area,loc_type_mean_price,conta_under,conta_over,over_valued,under_valued,normal,aux1,aux2,aux3,aux4
999342,apartment with 3 bedrooms 2 bathrooms in nagueles,"distressed, close to shops, close to town, urbanisation, south, communal, mountain, garden, courtyard, street, good, gated complex, entry phone, fully fitted, communal, underground, garage, private",0.0,115.0,0.0,360000,0,0,1,Nagüeles,apartments,115.0,3130.4347826086955,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
999352,apartment with 3 bedrooms 2 bathrooms in nagueles,"bargain, beachfront, cheap, distressed, holiday homes, investment, resale, town, commercial area, beachside, close to golf, close to port, close to shops, close to sea, close to schools, close to marina, urbanisation, garden communal, landscaped, sea, mountain, garden, good, not furnished, electricity, drinkable water, telephone, gated complex, entry phone, fully fitted, communal, underground, garage, private",0.0,95.0,0.0,360000,0,0,1,Nagüeles,apartments,95.0,3789.4736842105262,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
999376,apartment with 2 bedrooms 2 bathrooms in nagueles,"<section class=""sect2"" id=""section-2"" style=""text-transform:capitalize"">
            <table class=""table table-striped"">
                
                                    </table>
        </section>",0.0,85.0,0.0,360000,0,0,0,Nagüeles,apartments,85.0,4235.294117647059,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
999377,house with 4 bedrooms 4 bathrooms in nagueles,"investment, close to town, urbanisation, south, garden communal, panoramic, excellent, not furnished, gated complex, fully fitted, communal, open, street, private",0.0,205.0,0.0,360000,0,0,0,Nagüeles,houses,205.0,1756.0975609756097,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
999463,apartment with 3 bedrooms 2 bathrooms in nagueles,"reduced, resale, close to town, close to schools, close to forest, urbanisation, south, communal, sea, garden, pool, excellent, electricity, drinkable water, gated complex, entry phone, fully fitted, communal, garage, street, private",0.0,112.0,0.0,365000,1,0,1,Nagüeles,apartments,112.0,3258.9285714285716,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
999539,apartment with 3 bedrooms 3 bathrooms in nagueles,"resale, close to golf, close to port, close to sea, close to town, close to schools, close to forest, urbanisation, south west, garden communal, garden, recently renovated, fully furnished, electricity, drinkable water, telephone, gated complex, electric blinds, entry phone, fully fitted, communal, communal",0.0,180.0,0.0,369000,0,0,0,Nagüeles,apartments,180.0,2050.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
999585,apartment with 2 bedrooms 2 bathrooms in nagueles,"urbanisation, communal, garden, not furnished, gated complex, fully fitted, communal, garage",0.0,150.0,0.0,370000,0,0,1,Nagüeles,apartments,150.0,2466.6666666666665,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
999686,house with 6 bedrooms 3 bathrooms in nagueles,"close to golf, close to schools, communal, garden, excellent, fully furnished, not furnished, gated complex, entry phone, alarm system, safe, fully fitted, communal, heated, open",0.0,195.0,0.0,375000,0,0,0,Nagüeles,houses,195.0,1923.076923076923,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
999741,apartment with 2 bedrooms 2 bathrooms in nagueles,"<section class=""sect2"" id=""section-2"" style=""text-transform:capitalize"">
            <table class=""table table-striped"">
                
                                    </table>
        </section>",0.0,126.0,0.0,375000,0,0,0,Nagüeles,apartments,126.0,2976.190476190476,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
999917,house with 3 bedrooms 4 bathrooms in nagueles,"bargain, cheap, holiday homes, investment, reduced, close to town, urbanisation, south, communal, garden, pool, excellent, electricity, drinkable water, gas, gated complex, communal, garage",0.0,145.0,0.0,399000,1,0,1,Nagüeles,houses,145.0,2751.7241379310344,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
999928,apartment with 3 bedrooms 3 bathrooms in nagueles,"cheap, resale, close to port, close to shops, close to sea, close to town, close to schools, urbanisation, south, communal, sea, garden, pool, excellent, fully furnished, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, garage, private",0.0,150.0,0.0,380000,1,0,1,Nagüeles,apartments,150.0,2533.3333333333335,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
999930,apartment with 3 bedrooms 2 bathrooms in nagueles,"holiday homes, investment, resale, close to golf, close to town, close to schools, urbanisation, south, communal, sea, mountain, panoramic, pool, forest, excellent, fully furnished, electricity, drinkable water, telephone, gas, gated complex, entry phone, alarm system, fully fitted, communal, communal",0.0,110.0,0.0,380000,1,0,0,Nagüeles,apartments,110.0,3454.5454545454545,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
999954,apartment with 3 bedrooms 2 bathrooms in nagueles,"beachfront, cheap, distressed, holiday homes, investment, resale, beachside, close to port, close to shops, close to sea, close to town, close to schools, urbanisation, garden communal, good, not furnished, electricity, drinkable water, telephone, fully fitted, communal, underground, garage, private",0.0,124.0,0.0,380000,0,0,1,Nagüeles,apartments,124.0,3064.516129032258,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1000059,apartment with 3 bedrooms 2 bathrooms in nagueles,"resale, town, commercial area, beachside, port, close to port, close to shops, close to sea, close to town, close to schools, close to forest, urbanisation, south, communal, pool, excellent, electricity, gated complex, fully fitted, communal, underground, garage",0.0,95.0,0.0,385000,1,0,1,Nagüeles,apartments,95.0,4052.6315789473683,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
1000117,house with 3 bedrooms 3 bathrooms in nagueles,"south, garden communal, sea, excellent, electricity, drinkable water, fully fitted",0.0,149.0,0.0,385000,0,0,0,Nagüeles,houses,149.0,2583.8926174496646,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1000270,apartment with 3 bedrooms 3 bathrooms in nagueles,"garden communal, sea, mountain, gated complex, alarm system, fully fitted, communal, garage",0.0,185.0,0.0,390000,0,0,1,Nagüeles,apartments,185.0,2108.108108108108,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
1000342,apartment with 2 bedrooms 2 bathrooms in nagueles,"resale, close to town, close to schools, urbanisation, communal, sea, port, street, excellent, electricity, drinkable water, gated complex, electric blinds, safe, fully fitted, communal, underground",0.0,125.0,0.0,395000,0,0,0,Nagüeles,apartments,125.0,3160.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1000365,townhouse with 3 bedrooms 3 bathrooms in nagueles,"resale, close to golf, close to shops, close to sea, close to town, close to schools, close to forest, urbanisation, south east, south, good, not furnished, gated complex, entry phone, fully fitted, communal, private",0.0,200.0,0.0,395000,0,0,0,Nagüeles,houses,200.0,1975.0,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1000440,apartment with 2 bedrooms 2 bathrooms in nagueles,"investment, reduced, resale, town, close to golf, close to port, close to town, close to schools, south west, garden communal, sea, panoramic, excellent, electricity, drinkable water, gated complex, fully fitted, communal, underground",0.0,100.0,0.0,395000,0,0,0,Nagüeles,apartments,100.0,3950.0,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
1000793,apartment with 3 bedrooms 3 bathrooms in nagueles,"golf, holiday homes, investment, close to golf, close to schools, urbanisation, communal, sea, garden, pool, excellent, gated complex, fully fitted, communal, underground",0.0,216.0,0.0,400000,1,0,0,Nagüeles,apartments,216.0,1851.851851851852,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
1000823,townhouse with 3 bedrooms 4 bathrooms in nagueles,"bargain, cheap, investment, suburban, close to schools, urbanisation, south, private, easy maintenance, sea, mountain, garden, courtyard, excellent, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, garage, private",0.0,300.0,0.0,430000,0,0,1,Nagüeles,houses,300.0,1433.3333333333333,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1000869,townhouse with 5 bedrooms 4 bathrooms in nagueles,"cheap, distressed, holiday homes, investment, close to town, urbanisation, south west, communal, private, easy maintenance, sea, mountain, garden, pool, good, fully furnished, gated complex, fully fitted, communal, garage",0.0,360.0,0.0,400000,1,0,1,Nagüeles,houses,360.0,1111.111111111111,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1001144,townhouse with 3 bedrooms 3 bathrooms in nagueles,"close to golf, close to schools, south, communal, sea, mountain, recently renovated, alarm system, safe, fully fitted, communal, open, private",0.0,200.0,0.0,415000,0,0,0,Nagüeles,houses,200.0,2075.0,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1001452,townhouse with 4 bedrooms 3 bathrooms in nagueles,"<section class=""sect2"" id=""section-2"" style=""text-transform:capitalize"">
            <table class=""table table-striped"">
                
                                    </table>
        </section>",0.0,335.0,0.0,425000,0,0,0,Nagüeles,houses,335.0,1268.6567164179105,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1001480,townhouse with 4 bedrooms 3 bathrooms in nagueles,"resale, close to golf, close to shops, close to sea, close to town, close to schools, urbanisation, south, garden communal, sea, mountain, countryside, panoramic, garden, good, part furnished, electricity, gated complex, entry phone, fully fitted, communal, underground, garage",0.0,202.0,0.0,425000,0,0,1,Nagüeles,houses,202.0,2103.960396039604,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1001563,townhouse with 3 bedrooms 4 bathrooms in nagueles,"resale, close to golf, close to town, close to schools, urbanisation, south, garden communal, garden, pool, part furnished, electricity, drinkable water, gated complex, entry phone, alarm system, fully fitted, communal, garage, private",0.0,300.0,0.0,430000,1,0,1,Nagüeles,houses,300.0,1433.3333333333333,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1001567,apartment with 4 bedrooms 3 bathrooms in nagueles,"close to golf, close to shops, close to sea, close to town, close to schools, urbanisation, south west, garden, good, communal",0.0,114.0,0.0,430000,0,0,0,Nagüeles,apartments,114.0,3771.9298245614036,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
1001752,apartment with 4 bedrooms 3 bathrooms in nagueles,"bargain, holiday homes, investment, reduced, resale, suburban, close to golf, close to town, close to schools, urbanisation, south, garden communal, landscaped, easy maintenance, sea, mountain, panoramic, garden, urban, good, electricity, drinkable water, telephone, gated complex, entry phone, fully fitted, communal, underground, private",0.0,152.0,0.0,445000,0,0,0,Nagüeles,apartments,152.0,2927.6315789473683,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1001948,apartment with 3 bedrooms 3 bathrooms in nagueles,"bargain, cheap, investment, resale, close to golf, close to schools, close to forest, urbanisation, south, communal, private, easy maintenance, sea, mountain, beach, panoramic, garden, urban, good, electricity, drinkable water, telephone, gated complex, entry phone, alarm system, safe, fully fitted, communal, private, underground, garage",0.0,185.0,0.0,450000,0,0,1,Nagüeles,apartments,185.0,2432.4324324324325,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1001975,apartment with 3 bedrooms 2 bathrooms in nagueles,"bargain, resale, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation, garden communal, garden, excellent, fully furnished, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, garage, private",0.0,130.0,0.0,450000,0,0,1,Nagüeles,apartments,130.0,3461.5384615384614,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1002027,townhouse with 3 bedrooms 3 bathrooms in nagueles,"distressed, close to golf, close to sea, close to town, close to schools, urbanisation, garden communal, garden, excellent, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, communal",0.0,330.0,0.0,450000,0,0,0,Nagüeles,houses,330.0,1363.6363636363637,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002071,townhouse with 3 bedrooms 3 bathrooms in nagueles,"resale, mountain pueblo, close to sea, close to schools, urbanisation, garden communal, garden, pool, good, not furnished, gated complex, fully fitted, underground",0.0,301.0,0.0,450000,1,0,0,Nagüeles,houses,301.0,1495.016611295681,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002091,townhouse with 3 bedrooms 3 bathrooms in nagueles,"town, close to forest, urbanisation, garden communal, excellent, not furnished, electricity, drinkable water, telephone, fully fitted, communal",0.0,150.0,0.0,450000,0,0,0,Nagüeles,houses,150.0,3000.0,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1002167,townhouse with 3 bedrooms 3 bathrooms in nagueles,"close to town, communal, sea, not furnished, fully fitted, communal",0.0,280.0,0.0,460000,0,0,0,Nagüeles,houses,280.0,1642.857142857143,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002219,townhouse with 3 bedrooms 3 bathrooms in nagueles,"close to golf, south, communal, sea, garden, pool, not furnished, gated complex, fully fitted, communal, garage",0.0,356.0,0.0,465000,1,0,1,Nagüeles,houses,356.0,1306.1797752808989,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002288,townhouse with 3 bedrooms 3 bathrooms in nagueles,"investment, close to town, close to schools, urbanisation, south west, communal, mountain, garden, pool, excellent, not furnished, electricity, drinkable water, gated complex, electric blinds, alarm system, safe, fully fitted, communal, underground",0.0,160.0,0.0,470000,1,0,0,Nagüeles,houses,160.0,2937.5,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1002289,townhouse with 3 bedrooms 3 bathrooms in nagueles,"close to shops, private, sea, mountain, not furnished, entry phone, fully fitted, communal, garage, private",0.0,163.0,0.0,470000,0,0,1,Nagüeles,houses,163.0,2883.435582822086,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1002304,townhouse with 3 bedrooms 3 bathrooms in nagueles,"close to port, close to sea, close to town, urbanisation, south west, communal, mountain, garden, excellent, gated complex, fully fitted, communal, underground, communal",0.0,235.0,0.0,470000,0,0,0,Nagüeles,houses,235.0,2000.0,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002319,villa with 3 bedrooms 4 bathrooms in nagueles,"bargain, holiday homes, investment, reduced, close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation, south, south west, garden communal, garden private, sea, mountain, garden, excellent, fully furnished, gated complex, entry phone, alarm system, safe, fully fitted, communal, underground, private",0.0,300.0,0.0,470000,0,0,0,Nagüeles,houses,300.0,1566.6666666666667,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002506,apartment with 4 bedrooms 2 bathrooms in nagueles,"<section class=""sect2"" id=""section-2"" style=""text-transform:capitalize"">
            <table class=""table table-striped"">
                
                                    </table>
        </section>",0.0,136.0,0.0,479000,0,0,0,Nagüeles,apartments,136.0,3522.0588235294117,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1002607,apartment with 6 bedrooms 3 bathrooms in nagueles,"resale, close to sea, close to town, close to schools, close to forest, urbanisation, south, garden communal, sea, mountain, panoramic, garden, pool, courtyard, good, fully furnished, electricity, drinkable water, telephone, gas, gated complex, fully fitted, communal, underground",0.0,180.0,0.0,483000,1,0,0,Nagüeles,apartments,180.0,2683.3333333333335,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1002638,townhouse with 4 bedrooms 4 bathrooms in nagueles,"resale, close to golf, close to sea, urbanisation, south west, garden communal, mountain, excellent, not furnished, electricity, drinkable water, telephone, gated complex, fully fitted, communal, private",0.0,254.0,0.0,485000,0,0,0,Nagüeles,houses,254.0,1909.4488188976377,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002640,townhouse with 3 bedrooms 3 bathrooms in nagueles,"garden communal, garden, pool, not furnished, fully fitted, communal",0.0,210.0,0.0,485000,1,0,0,Nagüeles,houses,210.0,2309.5238095238096,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1002705,townhouse with 3 bedrooms 3 bathrooms in nagueles,"bargain, close to golf, close to sea, close to town, close to schools, urbanisation, communal, private, mountain, panoramic, excellent, electricity, drinkable water, gas, gated complex, entry phone, fully fitted, communal, underground, garage",0.0,150.0,0.0,490000,0,0,1,Nagüeles,houses,150.0,3266.6666666666665,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1002735,townhouse with 3 bedrooms 4 bathrooms in nagueles,"bargain, cheap, investment, suburban, close to schools, urbanisation, south, garden private, easy maintenance, sea, mountain, garden, courtyard, excellent, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, garage, private",0.0,300.0,0.0,490000,0,0,1,Nagüeles,houses,300.0,1633.3333333333333,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002777,townhouse with 3 bedrooms 4 bathrooms in nagueles,"bargain, cheap, investment, suburban, close to schools, urbanisation, south, garden private, easy maintenance, sea, mountain, garden, courtyard, excellent, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, garage, private",0.0,300.0,0.0,490000,0,0,1,Nagüeles,houses,300.0,1633.3333333333333,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1002819,townhouse with 4 bedrooms 4 bathrooms in nagueles,"south, communal, private, sea, mountain, garden, alarm system, fully fitted, communal",0.0,177.0,0.0,495000,0,0,0,Nagüeles,houses,177.0,2796.6101694915255,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1002849,apartment with 3 bedrooms 2 bathrooms in nagueles,"cheap, distressed, resale, close to shops, close to sea, close to town, close to schools, urbanisation, communal, sea, street, excellent, not furnished, electricity, drinkable water, telephone, gated complex, fully fitted, communal, underground, garage, private",0.0,180.0,0.0,495000,0,0,1,Nagüeles,apartments,180.0,2750.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1002903,townhouse with 4 bedrooms 3 bathrooms in nagueles,"holiday homes, investment, reduced, resale, close to shops, close to town, close to schools, urbanisation, communal, sea, mountain, panoramic, garden, pool, excellent, recently refurbished, not furnished, electricity, drinkable water, gated complex, entry phone, fully fitted, communal, underground, garage, open",0.0,367.0,0.0,495000,1,0,1,Nagüeles,houses,367.0,1348.773841961853,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1003023,apartment with 3 bedrooms 3 bathrooms in nagueles,"<section class=""sect2"" id=""section-2"" style=""text-transform:capitalize"">
            <table class=""table table-striped"">
                
                                    </table>
        </section>",0.0,160.0,0.0,495000,0,0,0,Nagüeles,apartments,160.0,3093.75,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1003050,townhouse with 4 bedrooms 3 bathrooms in nagueles,"close to golf, south east, garden, pool, excellent, gated complex, electric blinds, fully fitted, communal, garage",0.0,240.0,0.0,495000,1,0,1,Nagüeles,houses,240.0,2062.5,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1003171,townhouse with 5 bedrooms 3 bathrooms in nagueles,"bargain, beachfront, cheap, distressed, holiday homes, investment, resale, town, commercial area, beachside, close to golf, close to port, close to shops, close to sea, close to schools, close to forest, close to marina, urbanisation, south west, communal, private, landscaped, easy maintenance, sea, garden, urban, excellent, recently renovated, recently refurbished, not furnished, electricity, drinkable water, telephone, fully fitted, communal, underground, garage, private",0.0,230.0,0.0,499000,0,0,1,Nagüeles,houses,230.0,2169.5652173913045,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1003224,apartment with 5 bedrooms 3 bathrooms in nagueles,"distressed, holiday homes, investment, town, commercial area, beachside, close to golf, close to port, close to shops, close to sea, close to town, close to schools, marina, close to marina, urbanisation, south east, garden communal, sea, mountain, beach, countryside, garden, street, good, recently refurbished, fully furnished, electricity, drinkable water, telephone, gas, gated complex, entry phone, fully fitted, communal, underground, garage, private",0.0,347.0,0.0,499000,0,0,1,Nagüeles,apartments,347.0,1438.0403458213257,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
1003290,apartment with 3 bedrooms 3 bathrooms in nagueles,"beachfront, holiday homes, investment, resale, town, commercial area, beachside, close to port, close to shops, close to sea, close to town, close to schools, urbanisation, communal, sea, panoramic, garden, pool, good, not furnished, electricity, drinkable water, gated complex, communal, underground, street, communal",0.0,160.0,0.0,500000,1,0,0,Nagüeles,apartments,160.0,3125.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1003385,apartment with 2 bedrooms 2 bathrooms in nagueles,"bargain, cheap, golf, investment, frontline golf, commercial area, close to sea, close to forest, urbanisation, south, garden communal, sea, mountain, golf, garden, pool, urban, ski, excellent, fully furnished, electricity, drinkable water, gated complex, fully fitted, communal, underground, garage",0.0,150.0,0.0,500000,1,0,1,Nagüeles,apartments,150.0,3333.3333333333335,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1003407,townhouse with 3 bedrooms 3 bathrooms in nagueles,"resale, close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to forest, urbanisation, south, garden communal, garden private, garden, pool, excellent, fully furnished, gated complex, electric blinds, entry phone, safe, fully fitted, communal, underground, garage",0.0,190.0,0.0,504000,1,0,1,Nagüeles,houses,190.0,2652.6315789473683,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1003481,apartment with 4 bedrooms 3 bathrooms in nagueles,"close to golf, close to schools, south east, garden communal, garden, not furnished, gated complex, entry phone, fully fitted, communal, garage",0.0,116.0,0.0,400000,0,0,1,Nagüeles,apartments,116.0,3448.2758620689656,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1003580,townhouse with 4 bedrooms 3 bathrooms in nagueles,"holiday homes, investment, resale, town, close to schools, urbanisation, south west, garden communal, mountain, countryside, garden, excellent, part furnished, electricity, drinkable water, gated complex, electric blinds, alarm system, safe, fully fitted, communal, private",0.0,170.0,0.0,520000,0,0,0,Nagüeles,houses,170.0,3058.823529411765,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1003587,townhouse with 4 bedrooms 4 bathrooms in nagueles,"close to golf, close to schools, garden private, sea, mountain, gated complex, electric blinds, alarm system, fully fitted, communal, garage",0.0,240.0,0.0,550000,0,0,1,Nagüeles,houses,240.0,2291.6666666666665,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
1003642,apartment with 3 bedrooms 2 bathrooms in nagueles,"beachfront, holiday homes, beachside, close to sea, close to schools, urbanisation, south east, communal, sea, garden, pool, good, not furnished, electricity, drinkable water, telephone, gated complex, entry phone, fully fitted, communal, underground, garage, private",0.0,162.0,0.0,525000,1,0,1,Nagüeles,apartments,162.0,3240.740740740741,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1003950,townhouse with 3 bedrooms 3 bathrooms in nagueles,"golf, resale, close to golf, close to port, close to shops, close to sea, close to schools, close to marina, urbanisation, south, communal, sea, good, gated complex, fully fitted, communal, underground",0.0,250.0,0.0,530000,0,0,0,Nagüeles,houses,250.0,2120.0,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1004031,townhouse with 5 bedrooms 5 bathrooms in nagueles,"resale, close to port, close to sea, close to schools, urbanisation, south, garden communal, garden private, sea, mountain, garden, pool, good, gated complex, alarm system, fully fitted, communal, garage",0.0,300.0,0.0,535000,1,0,1,Nagüeles,houses,300.0,1783.3333333333333,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1004081,apartment with 2 bedrooms 2 bathrooms in nagueles,"beachfront, town, commercial area, mountain pueblo, close to shops, close to sea, close to schools, close to forest, urbanisation, south east, south, communal, sea, mountain, garden, pool, excellent, fully furnished, entry phone, fully fitted, communal, underground, garage, street",0.0,100.0,0.0,545000,1,0,1,Nagüeles,apartments,100.0,5450.0,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
1004087,villa with 4 bedrooms 5 bathrooms in nagueles,"<section class=""sect2"" id=""section-2"" style=""text-transform:capitalize"">
            <table class=""table table-striped"">
                
                                    </table>
        </section>",0.0,300.0,0.0,545000,0,0,0,Nagüeles,houses,300.0,1816.6666666666667,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1004099,apartment with 3 bedrooms 2 bathrooms in nagueles,"investment, urbanisation, communal, landscaped, sea, mountain, panoramic, garden, gated complex, communal, private",0.0,147.0,0.0,545000,0,0,0,Nagüeles,apartments,147.0,3707.482993197279,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1004170,apartment with 2 bedrooms 2 bathrooms in nagueles,"close to golf, close to shops, close to sea, close to town, close to schools, south, sea, mountain, recently renovated, fully fitted, communal, garage",0.0,174.0,0.0,550000,0,0,1,Nagüeles,apartments,174.0,3160.919540229885,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1004180,townhouse with 3 bedrooms 4 bathrooms in nagueles,"reduced, resale, suburban, close to golf, close to port, close to shops, close to sea, close to town, close to schools, urbanisation, south, communal, easy maintenance, sea, mountain, garden, urban, good, gas, gated complex, electric blinds, entry phone, alarm system, safe, fully fitted, communal, underground",0.0,300.0,0.0,550000,0,0,0,Nagüeles,houses,300.0,1833.3333333333333,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1004185,apartment with 3 bedrooms 2 bathrooms in nagueles,"resale, close to shops, close to sea, close to schools, urbanisation, south, communal, sea, excellent, electricity, drinkable water, gated complex, fully fitted, communal, underground, garage, open, private",0.0,140.0,0.0,550000,0,0,1,Nagüeles,apartments,140.0,3928.5714285714284,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
1004258,apartment with 3 bedrooms 3 bathrooms in nagueles,"close to golf, close to shops, close to sea, close to town, close to schools, urbanisation, communal, sea, mountain, garden, excellent, gated complex, fully fitted, communal, underground",0.0,150.0,0.0,550000,0,0,0,Nagüeles,apartments,150.0,3666.6666666666665,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
1004354,apartment with 5 bedrooms 4 bathrooms in nagueles,"close to port, south, garden communal, sea, mountain, countryside, garden, excellent, fully furnished, gated complex, alarm system, fully fitted, communal, garage",0.0,270.0,0.0,550000,0,0,1,Nagüeles,apartments,270.0,2037.037037037037,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
1004367,townhouse with 4 bedrooms 4 bathrooms in nagueles,"resale, close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to forest, close to marina, urbanisation, south, garden private, easy maintenance, sea, panoramic, garden, pool, excellent, electricity, drinkable water, telephone, gas, gated complex, entry phone, alarm system, fully fitted, communal, underground, garage, communal",0.0,297.0,0.0,550000,1,0,1,Nagüeles,houses,297.0,1851.851851851852,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
1004469,townhouse with 5 bedrooms 3 bathrooms in nagueles,"resale, close to golf, close to port, close to sea, close to town, close to schools, close to forest, close to marina, urbanisation, south, garden communal, garden private, garden, good, fully fitted, garage",0.0,230.0,0.0,565000,0,0,1,Nagüeles,houses,230.0,2456.521739130435,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
